policyID,statecode,county,Insu_Amount,Claimed,Allignment,Policy Join Date,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
584749,FL,NASSAU COUNTY,1000000,5004,Type-10,9/16/2011,30.626793,-81.485847,Residential,Wood,1,
601327,FL,COLUMBIA COUNTY,2000000,7827,Type-9,3/12/2018,29.925,-82.7109,Residential,Wood,1,
302578,FL,COLUMBIA COUNTY,1000000,8889,Type-10,4/25/2012,29.9248,-82.71114,Residential,Wood,1,
756585,FL,COLUMBIA COUNTY,2000000,8702,Type-9,2/10/2015,29.90334,-82.63364,Residential,Wood,1,
627591,FL,COLUMBIA COUNTY,1000000,5337,Type-10,8/9/2010,29.919149,-82.639236,Residential,Wood,1,
663563,FL,COLUMBIA COUNTY,2000000,8821,Type-9,1/16/2010,29.9301,-82.7088,Residential,Masonry,3,
108959,FL,COLUMBIA COUNTY,1000000,7161,Type-10,8/18/2011,30.041415,-82.70641,Residential,Wood,3,
951069,FL,COLUMBIA COUNTY,2000000,4157,Type-9,2/3/2019,29.92143,-82.71411,Residential,Masonry,1,
490641,FL,BAKER COUNTY,1000000,2579,Type-10,2/13/2012,30.265605,-82.16215,Residential,Wood,3,
443968,FL,BAKER COUNTY,2000000,2462,Type-9,3/29/2014,30.27125,-82.160875,Residential,Wood,3,
433688,FL,CLAY COUNTY,1000000,2156,Type-10,6/19/2019,29.980408,-81.658165,Residential,Wood,1,
168578,FL,CLAY COUNTY,2000000,3556,Type-9,6/7/2012,30.0517,-81.82975,Residential,Masonry,1,
294375,FL,CLAY COUNTY,1000000,5750,Type-10,2/11/2017,30.0517,-81.82975,Residential,Wood,1,
902110,FL,CLAY COUNTY,2000000,1662,Type-9,8/8/2010,30.0517,-81.82975,Residential,Wood,1,
279816,FL,CLAY COUNTY,1000000,9563,Type-10,4/18/2020,29.98839,-81.70777,Residential,Masonry,1,
994565,FL,CLAY COUNTY,2000000,7168,Type-9,5/1/2019,29.9826,-81.7238,Residential,Wood,4,
930535,FL,CLAY COUNTY,1000000,7177,Type-10,5/5/2019,29.9826,-81.7238,Residential,Wood,4,
844642,FL,CLAY COUNTY,2000000,8119,Type-9,12/10/2019,29.9826,-81.7238,Residential,Wood,4,
292887,FL,CLAY COUNTY,1000000,5627,Type-10,5/18/2014,29.9826,-81.7238,Residential,Wood,4,
655128,FL,CLAY COUNTY,2000000,6036,Type-9,12/26/2018,29.9826,-81.7238,Residential,Wood,4,
164038,FL,CLAY COUNTY,1000000,7569,Type-10,7/4/2020,29.9826,-81.7238,Residential,Wood,4,
163057,FL,CLAY COUNTY,2000000,3507,Type-9,12/18/2017,29.9826,-81.7238,Residential,Wood,4,
327730,FL,CLAY COUNTY,1000000,9016,Type-10,2/28/2014,29.9826,-81.7238,Residential,Wood,4,
218187,FL,CLAY COUNTY,2000000,3695,Type-9,4/18/2012,29.9826,-81.7238,Residential,Wood,4,
697530,FL,CLAY COUNTY,1000000,8648,Type-10,8/11/2010,29.9826,-81.7238,Residential,Wood,4,
619053,FL,CLAY COUNTY,2000000,7033,Type-9,9/20/2011,29.9826,-81.7238,Residential,Wood,4,
431406,FL,CLAY COUNTY,1000000,5783,Type-10,3/8/2018,29.9826,-81.7238,Residential,Wood,3,
256801,FL,CLAY COUNTY,2000000,6046,Type-9,1/11/2010,29.9826,-81.7238,Residential,Wood,4,
571398,FL,CLAY COUNTY,1000000,6241,Type-10,9/3/2017,29.9826,-81.7238,Residential,Wood,3,
239669,FL,CLAY COUNTY,2000000,1714,Type-9,3/22/2013,29.9826,-81.7238,Residential,Wood,3,
530369,FL,CLAY COUNTY,1000000,7537,Type-10,2/24/2015,29.9826,-81.7238,Residential,Wood,4,
948187,FL,CLAY COUNTY,2000000,3351,Type-9,7/15/2014,29.9826,-81.7238,Residential,Wood,3,
571059,FL,CLAY COUNTY,1000000,7572,Type-10,11/3/2016,29.9826,-81.7238,Residential,Wood,4,
470539,FL,CLAY COUNTY,2000000,2161,Type-9,1/1/2014,29.993125,-81.67742,Residential,Wood,3,
791046,FL,CLAY COUNTY,1000000,6556,Type-10,8/9/2019,29.993125,-81.67742,Residential,Wood,3,
563971,FL,CLAY COUNTY,2000000,3134,Type-9,9/7/2015,29.993125,-81.67742,Residential,Wood,3,
823903,FL,CLAY COUNTY,1000000,3473,Type-10,3/22/2016,29.993125,-81.67742,Residential,Wood,3,
812504,FL,CLAY COUNTY,2000000,4838,Type-9,5/25/2019,29.9826,-81.7238,Residential,Wood,4,
597719,FL,CLAY COUNTY,1000000,4717,Type-10,6/30/2019,29.995916,-81.689049,Residential,Wood,1,
716513,FL,CLAY COUNTY,2000000,1461,Type-9,4/23/2012,30.004622,-81.683899,Residential,Wood,3,
378286,FL,CLAY COUNTY,1000000,7887,Type-10,10/8/2019,29.9826,-81.7238,Residential,Wood,4,
698982,FL,CLAY COUNTY,2000000,3403,Type-9,10/26/2012,29.9826,-81.7238,Residential,Wood,4,
624550,FL,CLAY COUNTY,1000000,3606,Type-10,3/2/2019,29.9826,-81.7238,Residential,Wood,4,
666076,FL,CLAY COUNTY,2000000,2641,Type-9,4/3/2010,29.9826,-81.7238,Residential,Wood,4,
474145,FL,CLAY COUNTY,1000000,6700,Type-10,1/18/2010,29.9826,-81.7238,Residential,Wood,4,
572929,FL,CLAY COUNTY,2000000,1598,Type-9,5/4/2017,29.9826,-81.7238,Residential,Wood,4,
640205,FL,CLAY COUNTY,1000000,8760,Type-10,5/17/2011,29.9826,-81.7238,Residential,Wood,3,
295930,FL,CLAY COUNTY,2000000,2469,Type-9,7/12/2017,30.0156,-81.70065,Residential,Wood,3,
823004,FL,CLAY COUNTY,1000000,1356,Type-10,11/23/2020,29.9826,-81.7238,Residential,Wood,4,
230536,FL,CLAY COUNTY,2000000,5989,Type-9,7/6/2020,30.004385,-81.683762,Residential,Wood,3,
936142,FL,CLAY COUNTY,1000000,7546,Type-10,10/13/2019,30.00421,-81.684,Residential,Wood,3,
724639,FL,CLAY COUNTY,2000000,1533,Type-9,1/31/2014,29.9826,-81.7238,Residential,Wood,4,
119986,FL,CLAY COUNTY,1000000,5137,Type-10,5/18/2011,29.9826,-81.7238,Residential,Wood,4,
603370,FL,CLAY COUNTY,2000000,5761,Type-9,5/4/2017,29.9826,-81.7238,Residential,Wood,4,
532496,FL,CLAY COUNTY,1000000,6357,Type-10,6/29/2016,29.9826,-81.7238,Residential,Wood,4,
786954,FL,CLAY COUNTY,2000000,6099,Type-9,3/6/2016,30.00169,-81.71087,Residential,Wood,4,
416348,FL,CLAY COUNTY,1000000,5921,Type-10,8/18/2018,29.9826,-81.7238,Residential,Wood,4,
506364,FL,CLAY COUNTY,2000000,5441,Type-9,11/5/2013,30.006186,-81.698914,Residential,Masonry,1,
311994,FL,CLAY COUNTY,1000000,8401,Type-10,8/28/2020,30.006186,-81.698914,Residential,Wood,1,
807442,FL,CLAY COUNTY,2000000,6326,Type-9,12/20/2018,30.006186,-81.698914,Residential,Wood,1,
235695,FL,CLAY COUNTY,1000000,9510,Type-10,6/11/2015,30.006186,-81.698914,Residential,Wood,1,
481294,FL,CLAY COUNTY,2000000,6511,Type-9,5/16/2018,30.006186,-81.698914,Residential,Wood,1,
292670,FL,CLAY COUNTY,1000000,9671,Type-10,10/22/2019,30.006186,-81.698914,Residential,Wood,1,
127739,FL,CLAY COUNTY,2000000,1352,Type-9,11/4/2010,30.006186,-81.698914,Residential,Wood,1,
869056,FL,CLAY COUNTY,1000000,9866,Type-10,11/18/2016,29.9994,-81.71524,Residential,Wood,3,
514471,FL,CLAY COUNTY,2000000,9607,Type-9,2/2/2014,29.9826,-81.7238,Residential,Wood,3,
903764,FL,CLAY COUNTY,1000000,2345,Type-10,5/21/2017,29.99534,-81.684074,Residential,Wood,3,
192068,FL,CLAY COUNTY,2000000,8912,Type-9,4/6/2010,29.98799,-81.69477,Residential,Wood,3,
109815,FL,CLAY COUNTY,1000000,9862,Type-10,6/2/2012,30.00593,-81.698545,Residential,Wood,3,
495339,FL,CLAY COUNTY,2000000,7023,Type-9,2/3/2013,29.98272,-81.676795,Residential,Masonry,3,
752123,FL,CLAY COUNTY,1000000,7178,Type-10,1/25/2017,29.9826,-81.7238,Residential,Wood,4,
412775,FL,CLAY COUNTY,2000000,3878,Type-9,6/27/2011,30.00228,-81.699965,Residential,Wood,3,
249958,FL,CLAY COUNTY,1000000,6429,Type-10,4/22/2016,29.96809,-81.65459,Residential,Wood,3,
754919,FL,CLAY COUNTY,2000000,4697,Type-9,8/31/2017,29.989515,-81.687235,Residential,Wood,3,
829637,FL,CLAY COUNTY,1000000,7472,Type-10,10/13/2016,29.989515,-81.687235,Residential,Wood,3,
931429,FL,CLAY COUNTY,2000000,4299,Type-9,12/9/2018,29.989515,-81.687235,Residential,Wood,3,
565451,FL,CLAY COUNTY,1000000,3499,Type-10,3/21/2012,30.00414,-81.700315,Residential,Wood,3,
722334,FL,CLAY COUNTY,2000000,5159,Type-9,7/1/2019,30.00421,-81.684,Residential,Wood,3,
630898,FL,CLAY COUNTY,1000000,2455,Type-10,8/7/2012,29.9817,-81.81295,Residential,Wood,3,
166536,FL,CLAY COUNTY,2000000,1914,Type-9,5/16/2016,29.9817,-81.81295,Residential,Wood,3,
469135,FL,CLAY COUNTY,1000000,3562,Type-10,9/28/2011,29.98782,-81.69136,Residential,Masonry,1,
678786,FL,CLAY COUNTY,2000000,4523,Type-9,3/4/2017,30.031706,-81.708595,Residential,Masonry,1,
284473,FL,CLAY COUNTY,1000000,9599,Type-10,1/2/2019,29.839308,-81.661644,Residential,Masonry,3,
499389,FL,CLAY COUNTY,2000000,7586,Type-9,9/5/2011,29.986181,-81.695091,Residential,Masonry,1,
541241,FL,CLAY COUNTY,1000000,9199,Type-10,5/2/2019,29.98,-81.69609,Commercial,Reinforced Masonry,1,
797586,FL,CLAY COUNTY,2000000,1212,Type-9,1/21/2019,29.99665,-81.68111,Commercial,Reinforced Masonry,1,
812823,FL,CLAY COUNTY,1000000,9533,Type-10,7/22/2013,30.026604,-81.70697,Residential,Wood,1,
598244,FL,CLAY COUNTY,2000000,8874,Type-9,11/10/2010,29.981771,-81.675621,Residential,Masonry,3,
788363,FL,CLAY COUNTY,1000000,9353,Type-10,12/11/2013,29.997179,-81.736023,Residential,Wood,1,
737787,FL,CLAY COUNTY,2000000,9306,Type-9,1/21/2016,30.005896,-81.730293,Residential,Wood,1,
445518,FL,CLAY COUNTY,1000000,2992,Type-10,1/12/2014,29.892822,-81.670074,Residential,Wood,1,
758347,FL,CLAY COUNTY,2000000,2130,Type-9,5/8/2016,29.983204,-81.755379,Residential,Masonry,1,
195133,FL,CLAY COUNTY,1000000,1804,Type-10,7/17/2015,29.983204,-81.755379,Residential,Wood,1,
991548,FL,CLAY COUNTY,2000000,3306,Type-9,8/6/2010,29.99319,-81.68175,Residential,Masonry,1,
696936,FL,CLAY COUNTY,1000000,3545,Type-10,2/6/2010,30.00093,-81.679455,Residential,Wood,3,
393176,FL,CLAY COUNTY,2000000,6413,Type-9,2/22/2016,30.00135,-81.742455,Residential,Wood,3,
626647,FL,CLAY COUNTY,1000000,5562,Type-10,7/4/2014,30.00135,-81.742455,Residential,Wood,3,
915781,FL,CLAY COUNTY,2000000,3371,Type-9,3/18/2013,30.00135,-81.742455,Residential,Masonry,3,
827852,FL,CLAY COUNTY,1000000,7273,Type-10,2/27/2018,30.00135,-81.742455,Residential,Wood,3,
800420,FL,CLAY COUNTY,2000000,5667,Type-9,2/23/2010,29.983204,-81.755379,Residential,Wood,1,
728346,FL,CLAY COUNTY,1000000,6560,Type-10,4/15/2015,29.983204,-81.755379,Commercial,Reinforced Masonry,1,
928642,FL,CLAY COUNTY,2000000,9523,Type-9,2/9/2015,29.983204,-81.755379,Residential,Wood,1,
442061,FL,CLAY COUNTY,1000000,5480,Type-10,11/7/2015,29.983204,-81.755379,Residential,Wood,1,
810826,FL,CLAY COUNTY,2000000,4215,Type-9,4/6/2011,29.983204,-81.755379,Residential,Wood,1,
336798,FL,CLAY COUNTY,1000000,3932,Type-10,12/31/2012,29.983204,-81.755379,Residential,Wood,1,
830917,FL,CLAY COUNTY,2000000,3999,Type-9,3/11/2014,29.983204,-81.755379,Residential,Wood,1,
984232,FL,CLAY COUNTY,1000000,8551,Type-10,8/19/2018,29.99146,-81.67947,Residential,Masonry,1,
203667,FL,CLAY COUNTY,2000000,5652,Type-9,5/27/2017,30.024078,-81.714539,Residential,Wood,1,
395084,FL,CLAY COUNTY,1000000,8435,Type-10,9/19/2017,30.024078,-81.714539,Residential,Wood,1,
869242,FL,CLAY COUNTY,2000000,8571,Type-9,6/25/2011,30.024033,-81.714836,Residential,Wood,1,
704537,FL,CLAY COUNTY,1000000,4187,Type-10,8/25/2018,29.9826,-81.7238,Residential,Wood,4,
692691,FL,CLAY COUNTY,2000000,6772,Type-9,7/22/2017,29.99501,-81.69407,Residential,Wood,3,
580758,FL,CLAY COUNTY,1000000,7243,Type-10,2/14/2016,30.046192,-81.795082,Residential,Wood,1,
515486,FL,CLAY COUNTY,2000000,5441,Type-9,10/25/2011,30.046192,-81.795082,Residential,Wood,1,
884079,FL,CLAY COUNTY,1000000,4925,Type-10,4/26/2014,30.046192,-81.795082,Residential,Wood,1,
491095,FL,CLAY COUNTY,2000000,1151,Type-9,9/8/2015,29.9826,-81.7238,Residential,Masonry,4,
579764,FL,CLAY COUNTY,1000000,3695,Type-10,3/29/2016,29.9826,-81.7238,Residential,Wood,1,
263177,FL,CLAY COUNTY,2000000,2131,Type-9,11/5/2018,29.992,-81.68678,Residential,Wood,1,
710739,FL,CLAY COUNTY,1000000,1449,Type-10,2/4/2015,29.99327,-81.724515,Residential,Wood,3,
156129,FL,CLAY COUNTY,2000000,6352,Type-9,9/5/2020,29.992,-81.68678,Residential,Wood,1,
178800,FL,BRADFORD COUNTY,1000000,2938,Type-10,10/31/2010,29.869762,-82.202431,Residential,Wood,1,
406073,FL,BRADFORD COUNTY,2000000,2513,Type-9,7/15/2014,29.86261,-82.135475,Residential,Wood,3,
450089,FL,BRADFORD COUNTY,1000000,4588,Type-10,2/3/2011,29.864408,-82.135536,Residential,Wood,1,
894206,FL,NASSAU COUNTY,2000000,6954,Type-9,11/27/2011,30.687055,-81.9198,Residential,Wood,1,
472007,FL,NASSAU COUNTY,1000000,3765,Type-10,9/4/2013,30.7595,-81.9576,Residential,Masonry,4,
500287,FL,NASSAU COUNTY,2000000,7231,Type-9,1/25/2015,30.69844,-81.908635,Residential,Masonry,4,
365732,FL,NASSAU COUNTY,1000000,5331,Type-10,12/28/2019,30.690071,-81.919342,Residential,Wood,3,
365145,FL,NASSAU COUNTY,2000000,1149,Type-9,10/11/2018,30.690071,-81.919342,Residential,Wood,3,
237841,FL,NASSAU COUNTY,1000000,2666,Type-10,6/30/2017,30.690071,-81.919342,Residential,Wood,3,
497561,FL,NASSAU COUNTY,2000000,1392,Type-9,3/29/2013,30.692579,-81.923798,Residential,Wood,1,
245837,FL,NASSAU COUNTY,1000000,5207,Type-10,2/13/2016,30.692579,-81.923798,Residential,Masonry,1,
732075,FL,NASSAU COUNTY,2000000,5896,Type-9,8/15/2016,30.687847,-81.928619,Residential,Wood,3,
657625,FL,NASSAU COUNTY,1000000,7122,Type-10,9/1/2011,30.698156,-81.917923,Commercial,Reinforced Masonry,1,
790556,FL,NASSAU COUNTY,2000000,2228,Type-9,4/17/2013,30.692579,-81.923798,Residential,Wood,1,
207626,FL,NASSAU COUNTY,1000000,1504,Type-10,6/9/2018,30.68227,-82.010965,Residential,Wood,3,
902008,FL,NASSAU COUNTY,2000000,2877,Type-9,6/20/2013,30.68758,-81.90805,Residential,Masonry,1,
135936,FL,HAMILTON COUNTY,1000000,2057,Type-10,1/21/2016,30.51869,-82.95187,Residential,Wood,3,
997759,FL,HAMILTON COUNTY,2000000,6047,Type-9,7/27/2014,30.51869,-82.95187,Residential,Wood,3,
470224,FL,HAMILTON COUNTY,1000000,9905,Type-10,5/16/2016,30.51869,-82.95187,Residential,Wood,3,
367761,FL,HAMILTON COUNTY,2000000,4260,Type-9,7/27/2012,30.505239,-82.95285,Residential,Wood,1,
285586,FL,HAMILTON COUNTY,1000000,4914,Type-10,3/1/2017,30.505239,-82.95285,Residential,Wood,1,
122164,FL,HAMILTON COUNTY,2000000,9971,Type-9,7/17/2017,30.496,-82.9527,Residential,Wood,4,
152913,FL,HAMILTON COUNTY,1000000,4723,Type-10,6/30/2019,30.465835,-83.006185,Residential,Wood,3,
655156,FL,HAMILTON COUNTY,2000000,9807,Type-9,10/9/2018,30.523375,-82.95845,Residential,Wood,1,
989201,FL,HAMILTON COUNTY,1000000,7535,Type-10,1/20/2019,30.523375,-82.95845,Residential,Wood,1,
207985,FL,HAMILTON COUNTY,2000000,9430,Type-9,6/13/2019,30.52085,-82.950535,Residential,Wood,4,
732449,FL,HAMILTON COUNTY,1000000,1458,Type-10,1/9/2012,30.51929,-82.94598,Residential,Wood,1,
665653,FL,HAMILTON COUNTY,2000000,4422,Type-9,10/16/2017,30.519608,-82.954086,Residential,Wood,1,
939634,FL,HAMILTON COUNTY,1000000,4335,Type-10,12/25/2010,30.496,-82.9527,Residential,Masonry,4,
981796,FL,HAMILTON COUNTY,2000000,6060,Type-9,3/4/2010,30.52296,-82.955515,Residential,Wood,4,
269573,FL,HAMILTON COUNTY,1000000,9470,Type-10,3/16/2017,30.496,-82.9527,Residential,Wood,3,
602123,FL,HAMILTON COUNTY,2000000,3242,Type-9,6/10/2013,30.496,-82.9527,Residential,Wood,4,
336717,FL,HAMILTON COUNTY,1000000,3725,Type-10,8/7/2017,30.518326,-82.948914,Residential,Wood,1,
238449,FL,HAMILTON COUNTY,2000000,8261,Type-9,6/11/2011,30.496,-82.9527,Residential,Wood,3,
530357,FL,HAMILTON COUNTY,1000000,6940,Type-10,9/2/2012,30.52904,-82.960715,Residential,Wood,3,
896911,FL,HAMILTON COUNTY,2000000,8190,Type-9,3/27/2018,30.496,-82.9527,Residential,Wood,3,
391646,FL,HAMILTON COUNTY,1000000,4242,Type-10,1/1/2013,30.496,-82.9527,Residential,Wood,3,
710345,FL,HAMILTON COUNTY,2000000,4982,Type-9,1/24/2016,30.496,-82.9527,Residential,Wood,3,
944525,FL,HAMILTON COUNTY,1000000,7307,Type-10,9/10/2011,30.5696,-83.1456,Residential,Wood,4,
800878,FL,HAMILTON COUNTY,2000000,9453,Type-9,6/17/2017,30.599605,-83.236685,Residential,Wood,3,
866106,FL,HAMILTON COUNTY,1000000,4982,Type-10,6/8/2020,30.58925,-83.09455,Residential,Wood,1,
204794,FL,HAMILTON COUNTY,2000000,3087,Type-9,10/12/2013,30.5696,-83.1456,Residential,Wood,1,
849458,FL,HAMILTON COUNTY,1000000,7732,Type-10,6/14/2011,30.5696,-83.1456,Residential,Wood,4,
806471,FL,HAMILTON COUNTY,2000000,5282,Type-9,2/23/2011,30.5696,-83.1456,Residential,Wood,3,
464589,FL,HAMILTON COUNTY,1000000,5902,Type-10,11/10/2018,30.603361,-83.09906,Residential,Wood,1,
591943,FL,UNION COUNTY,2000000,4979,Type-9,2/21/2015,30.02339,-82.3414,Residential,Masonry,3,
973133,FL,UNION COUNTY,1000000,5984,Type-10,12/27/2019,30.02339,-82.3414,Residential,Wood,3,
743965,FL,UNION COUNTY,2000000,8790,Type-9,7/27/2012,30.02756,-82.33126,Residential,Wood,1,
528185,FL,UNION COUNTY,1000000,1195,Type-10,4/26/2015,29.934589,-82.409576,Residential,Wood,3,
219113,FL,UNION COUNTY,2000000,1350,Type-9,5/24/2018,30.024082,-82.338158,Residential,Wood,3,
376803,FL,UNION COUNTY,1000000,8901,Type-10,8/21/2019,30.017946,-82.344803,Residential,Masonry,1,
233559,FL,COLUMBIA COUNTY,2000000,7530,Type-9,6/7/2016,30.19826,-82.63482,Residential,Masonry,1,
579117,FL,COLUMBIA COUNTY,1000000,6808,Type-10,9/25/2015,30.2598,-82.6422,Residential,Wood,4,
517674,FL,COLUMBIA COUNTY,2000000,2400,Type-9,4/23/2016,30.18928,-82.62603,Residential,Wood,1,
980808,FL,COLUMBIA COUNTY,1000000,2183,Type-10,11/9/2010,30.189347,-82.631552,Residential,Wood,1,
143584,FL,COLUMBIA COUNTY,2000000,6848,Type-9,3/6/2017,30.179675,-82.67663,Residential,Masonry,1,
489643,FL,COLUMBIA COUNTY,1000000,4913,Type-10,3/31/2015,30.367133,-82.629161,Residential,Masonry,3,
986109,FL,COLUMBIA COUNTY,2000000,4219,Type-9,3/10/2012,30.2598,-82.6422,Residential,Wood,4,
654640,FL,COLUMBIA COUNTY,1000000,1311,Type-10,11/5/2019,30.191295,-82.64519,Residential,Wood,1,
700895,FL,COLUMBIA COUNTY,2000000,1172,Type-9,11/29/2012,30.183475,-82.68749,Residential,Masonry,4,
407962,FL,COLUMBIA COUNTY,1000000,2727,Type-10,8/23/2012,30.232008,-82.638557,Commercial,Steel Frame,3,
494610,FL,COLUMBIA COUNTY,2000000,8940,Type-9,3/30/2015,30.174957,-82.662956,Residential,Wood,1,
744305,FL,COLUMBIA COUNTY,1000000,6086,Type-10,9/19/2015,30.20295,-82.63428,Residential,Wood,1,
512991,FL,COLUMBIA COUNTY,2000000,4317,Type-9,7/17/2013,30.20298,-82.63389,Residential,Wood,1,
507789,FL,COLUMBIA COUNTY,1000000,3524,Type-10,6/1/2019,30.174339,-82.662567,Residential,Wood,4,
186262,FL,COLUMBIA COUNTY,2000000,3526,Type-9,2/10/2017,30.194994,-82.638016,Commercial,Reinforced Masonry,1,
978388,FL,COLUMBIA COUNTY,1000000,2212,Type-10,3/3/2013,30.19006,-82.60341,Residential,Wood,1,
784347,FL,COLUMBIA COUNTY,2000000,8643,Type-9,4/21/2019,30.201794,-82.661995,Residential,Masonry,1,
679408,FL,COLUMBIA COUNTY,1000000,9322,Type-10,12/4/2016,30.218323,-82.645874,Residential,Wood,1,
306619,FL,COLUMBIA COUNTY,2000000,3590,Type-9,9/20/2011,30.218323,-82.645874,Residential,Wood,1,
457004,FL,COLUMBIA COUNTY,1000000,2655,Type-10,6/10/2011,30.218323,-82.645874,Residential,Wood,1,
329255,FL,COLUMBIA COUNTY,2000000,8899,Type-9,4/27/2020,30.25387,-82.70283,Residential,Wood,3,
900892,FL,COLUMBIA COUNTY,1000000,5706,Type-10,6/9/2010,30.25387,-82.70283,Residential,Wood,3,
633241,FL,COLUMBIA COUNTY,2000000,7764,Type-9,6/14/2011,30.25387,-82.70283,Residential,Wood,3,
502372,FL,COLUMBIA COUNTY,1000000,4994,Type-10,6/14/2018,30.27805,-82.69878,Residential,Wood,3,
719075,FL,COLUMBIA COUNTY,2000000,8038,Type-9,6/19/2017,30.186512,-82.695274,Residential,Wood,3,
920786,FL,COLUMBIA COUNTY,1000000,8976,Type-10,5/31/2012,30.2598,-82.6422,Residential,Wood,4,
232605,FL,COLUMBIA COUNTY,2000000,9097,Type-9,4/17/2019,30.160645,-82.708005,Residential,Wood,1,
601984,FL,COLUMBIA COUNTY,1000000,3547,Type-10,7/10/2020,30.2598,-82.6422,Residential,Wood,4,
459878,FL,COLUMBIA COUNTY,2000000,4258,Type-9,11/2/2017,30.201059,-82.635643,Residential,Wood,1,
565530,FL,COLUMBIA COUNTY,1000000,5906,Type-10,9/20/2010,30.201059,-82.635643,Residential,Masonry,1,
202651,FL,COLUMBIA COUNTY,2000000,4092,Type-9,5/1/2016,30.201059,-82.635643,Commercial,Reinforced Masonry,1,
909104,FL,COLUMBIA COUNTY,1000000,9264,Type-10,4/20/2018,30.2988,-82.6063,Residential,Wood,4,
872719,FL,COLUMBIA COUNTY,2000000,1167,Type-9,5/8/2015,30.189365,-82.63753,Residential,Wood,4,
997611,FL,COLUMBIA COUNTY,1000000,9532,Type-10,3/26/2010,30.19182,-82.6585,Residential,Wood,4,
519606,FL,COLUMBIA COUNTY,2000000,9725,Type-9,6/24/2012,30.197075,-82.63814,Residential,Wood,3,
624248,FL,COLUMBIA COUNTY,1000000,3898,Type-10,9/30/2018,30.11852,-82.68968,Residential,Masonry,4,
783767,FL,COLUMBIA COUNTY,2000000,8556,Type-9,4/18/2012,30.189645,-82.63638,Residential,Wood,3,
285479,FL,COLUMBIA COUNTY,1000000,3229,Type-10,1/2/2017,30.201195,-82.7174,Residential,Wood,3,
424793,FL,COLUMBIA COUNTY,2000000,6854,Type-9,2/26/2016,30.183145,-82.636545,Residential,Wood,4,
256213,FL,COLUMBIA COUNTY,1000000,6711,Type-10,11/10/2011,30.1799,-82.66905,Residential,Wood,3,
155199,FL,COLUMBIA COUNTY,2000000,1631,Type-9,9/5/2017,30.188485,-82.6921,Residential,Wood,4,
830871,FL,COLUMBIA COUNTY,1000000,2212,Type-10,6/1/2018,30.2988,-82.6063,Residential,Wood,4,
757768,FL,COLUMBIA COUNTY,2000000,6435,Type-9,2/11/2018,30.17262,-82.66527,Residential,Wood,3,
176583,FL,COLUMBIA COUNTY,1000000,4385,Type-10,10/7/2019,30.2988,-82.6063,Residential,Wood,4,
678864,FL,COLUMBIA COUNTY,2000000,3462,Type-9,2/3/2012,30.2988,-82.6063,Residential,Wood,4,
854000,FL,COLUMBIA COUNTY,1000000,9821,Type-10,9/20/2015,30.18948,-82.61728,Residential,Wood,3,
631978,FL,COLUMBIA COUNTY,2000000,4814,Type-9,4/12/2010,30.2988,-82.6063,Residential,Wood,4,
967058,FL,COLUMBIA COUNTY,1000000,5262,Type-10,2/3/2012,30.2988,-82.6063,Residential,Wood,4,
878374,FL,COLUMBIA COUNTY,2000000,2620,Type-9,6/8/2020,30.2988,-82.6063,Residential,Wood,4,
113053,FL,COLUMBIA COUNTY,1000000,2944,Type-10,7/8/2012,30.18883,-82.62323,Residential,Wood,4,
288738,FL,COLUMBIA COUNTY,2000000,7048,Type-9,10/8/2017,30.195425,-82.636865,Residential,Wood,4,
594369,FL,COLUMBIA COUNTY,1000000,7956,Type-10,5/30/2011,30.2988,-82.6063,Residential,Wood,4,
706890,FL,COLUMBIA COUNTY,2000000,2953,Type-9,1/2/2018,30.2988,-82.6063,Residential,Wood,4,
536032,FL,COLUMBIA COUNTY,1000000,1647,Type-10,6/6/2015,30.2988,-82.6063,Residential,Wood,4,
747825,FL,COLUMBIA COUNTY,2000000,1005,Type-9,3/22/2012,30.2988,-82.6063,Residential,Wood,4,
608124,FL,COLUMBIA COUNTY,1000000,4421,Type-10,5/6/2016,30.2988,-82.6063,Residential,Wood,4,
934739,FL,COLUMBIA COUNTY,2000000,4646,Type-9,1/10/2015,30.2988,-82.6063,Residential,Wood,4,
757078,FL,COLUMBIA COUNTY,1000000,1407,Type-10,11/27/2015,30.175568,-82.588203,Residential,Wood,4,
956518,FL,COLUMBIA COUNTY,2000000,3659,Type-9,7/5/2018,30.2988,-82.6063,Residential,Wood,4,
548584,FL,COLUMBIA COUNTY,1000000,8940,Type-10,4/21/2013,30.2988,-82.6063,Residential,Wood,4,
132904,FL,COLUMBIA COUNTY,2000000,3401,Type-9,10/15/2010,30.2988,-82.6063,Residential,Wood,4,
111857,FL,COLUMBIA COUNTY,1000000,1684,Type-10,5/26/2015,30.2988,-82.6063,Residential,Wood,4,
388383,FL,COLUMBIA COUNTY,2000000,6332,Type-9,3/4/2014,30.16482,-82.64361,Residential,Wood,4,
276410,FL,BRADFORD COUNTY,1000000,3150,Type-10,11/17/2010,30.043814,-82.075211,Residential,Wood,1,
546756,FL,BRADFORD COUNTY,2000000,7363,Type-9,8/3/2012,30.045353,-82.073212,Residential,Wood,1,
669229,FL,MADISON COUNTY,1000000,3888,Type-10,11/14/2010,30.422401,-83.30024,Residential,Wood,1,
766573,FL,MADISON COUNTY,2000000,2513,Type-9,11/8/2017,30.416973,-83.30043,Residential,Wood,1,
